Location,Location URI
cleveland,http://history.archives.mbl.edu/concepts/location/887d8c83-1a32-4862-a5d3-b223da80422d
"middletown, ct",http://history.archives.mbl.edu/concepts/location/f06d6812-9f5d-45d4-b696-af786585930c
"newburyport, ma",http://history.archives.mbl.edu/concepts/location/66d9731b-2668-48c6-bb80-ceb13dd72047
"i6 brent street, dorchester, ma",http://history.archives.mbl.edu/concepts/location/bffc6989-f2b8-40aa-a04f-3bc96abe697e
"boulder, co",http://history.archives.mbl.edu/concepts/location/9a6ad277-a524-4bd7-9dd7-77d6f64bfeb6
tuebingen,http://history.archives.mbl.edu/concepts/location/8c332014-95aa-4ba2-ab88-df22e6a48deb
"chicago, il.",http://history.archives.mbl.edu/concepts/location/e61db9ab-14ca-4f75-a6ba-c0250f945237
gainesville,http://history.archives.mbl.edu/concepts/location/daab7091-b31f-4cc2-8cd9-9fae7bcab38b
"chevy chase, md",http://history.archives.mbl.edu/concepts/location/6cda92d1-530f-4a34-a2c9-daba4a8e6a24
"east orange, nj",http://history.archives.mbl.edu/concepts/location/6d028468-662f-416c-8828-a183dcfc628c
"stevens point, wi",http://history.archives.mbl.edu/concepts/location/4306693b-b599-4d53-a4ff-f95a3022ee89
"greencastle, in",http://history.archives.mbl.edu/concepts/location/626fa396-c52f-40bb-8434-4039f0b68c1a
"camerino, italy",http://history.archives.mbl.edu/concepts/location/1dc07a61-2240-4b4d-ba39-cc9b007bde6b
"68 park avenue, canandaigua, ny",http://history.archives.mbl.edu/concepts/location/b24cc243-7792-4341-9fa8-f2da897beb42
"danbury, ct",http://history.archives.mbl.edu/concepts/location/4002483c-c940-4320-a437-da845723564d
"giessen, germany",http://history.archives.mbl.edu/concepts/location/fa6b29b5-303b-4529-bf09-2a6dea9d6138
rio piedros,http://history.archives.mbl.edu/concepts/location/06e5485e-71ad-4426-af5b-74c556324b2b
south africa.,http://history.archives.mbl.edu/concepts/location/4d7a7fe2-74d6-4efd-99da-27ba17d55ccb
"saugus, ma",http://history.archives.mbl.edu/concepts/location/c792f361-377a-475e-8a50-353d166b6fba
urbana champaign,http://history.archives.mbl.edu/concepts/location/bafd3698-6804-4d50-aa6b-f28fa474f960
"toronto, can",http://history.archives.mbl.edu/concepts/location/f45c9269-e043-4dbe-a73d-3fd4fee17d9f
buffalo,http://history.archives.mbl.edu/concepts/location/40310ed0-72c7-44ae-bbef-8b462b876d83
the city university of new \aeur~ork,http://history.archives.mbl.edu/concepts/location/4999b2d8-ba6f-4937-b51b-03bcf76fbdf3
"warsaw, ny",http://history.archives.mbl.edu/concepts/location/b53365da-2daa-4c62-9572-49e9960c7503
merced,http://history.archives.mbl.edu/concepts/location/37eaee10-8d10-4a50-9c1a-01522e1f77cb
"northampton, ma",http://history.archives.mbl.edu/concepts/location/8fb82f9f-b0c5-4de9-a250-15fdf4c9e3b3
"tilton, nh",http://history.archives.mbl.edu/concepts/location/e63d06c9-2974-444e-ab70-9def29d3811a
the city university of new@york,http://history.archives.mbl.edu/concepts/location/1760e284-5f90-4669-8255-3f63807e9531
"44i senator street, brooklyn, new york, ny",http://history.archives.mbl.edu/concepts/location/ae37ecbf-36fc-48fd-88f8-de70ead89038
university of utah,http://history.archives.mbl.edu/concepts/location/e6d22ccb-5fb5-4be6-b136-b32d905af07c
"lilitz, pa",http://history.archives.mbl.edu/concepts/location/b25d0a50-280d-4500-8ac4-be0616c9ed70
"cambridge, ma",http://history.archives.mbl.edu/concepts/location/57fe66ea-7f36-409d-b6bd-70376ef25bb6
"7ii3 williams st., atlanta, ga",http://history.archives.mbl.edu/concepts/location/9726d9dc-22bb-4268-8232-49f2c50b9ba7
"beirut, lebanon",http://history.archives.mbl.edu/concepts/location/c92593fc-394c-4c05-be8f-df0218567cac
"sandai, japan",http://history.archives.mbl.edu/concepts/location/f473a7f5-4352-4b55-942d-810c25a1589c
"nairobi, kenya",http://history.archives.mbl.edu/concepts/location/54bc7914-9361-458f-a0de-23aeb0da7e47
"chestnut hill, massachusetts",http://history.archives.mbl.edu/concepts/location/02500971-7a3e-4640-8b63-d1075d343106
"atlanta, ga",http://history.archives.mbl.edu/concepts/location/651bc601-0da4-44ab-82c3-0075e88cefec
garrison-on-hudson,http://history.archives.mbl.edu/concepts/location/f5948f8d-88d3-49f1-99e4-2a30f5e95d60
"i3i mt. versonon st., boston, mass",http://history.archives.mbl.edu/concepts/location/976135aa-b521-4039-b02d-d0f562e07982
"lafayette, ca",http://history.archives.mbl.edu/concepts/location/c2a17dce-8415-4906-aaca-6d64fd0e96fa
"farmington, nh",http://history.archives.mbl.edu/concepts/location/b2048da4-418e-4b6f-b5c8-866857b131ac
berkeley/ucsf joint graduate group,http://history.archives.mbl.edu/concepts/location/dbc883bf-1d14-4c20-b504-ff6cbd436dda
"iztapalapa, mexico",http://history.archives.mbl.edu/concepts/location/f96d9d06-9d10-4cde-a1af-8a806f95c9d4
china.,http://history.archives.mbl.edu/concepts/location/52f0ce04-b62a-4a12-833f-6b67508cb77a
howard hughes medical institute,http://history.archives.mbl.edu/concepts/location/83d26e77-f1b8-48c7-8e72-09814cf110ed
chicago,http://history.archives.mbl.edu/concepts/location/5d5ce53e-76da-40d6-a309-e5e0f67e83b7
"i3 poplar ave., woodlawn, wheeling, wv",http://history.archives.mbl.edu/concepts/location/01013ab3-699e-4a94-94f3-f005e1731a8f
college of physicians and,http://history.archives.mbl.edu/concepts/location/db92fe72-43c4-4516-814e-ee4794ad418b
"newark, nj",http://history.archives.mbl.edu/concepts/location/42e52bb8-a820-4cfb-ae85-b943859d113b
"i658 columbia road, south boston, ma",http://history.archives.mbl.edu/concepts/location/724416d9-5bcb-47b5-8e51-20113efdfd3c
"oak park, il",http://history.archives.mbl.edu/concepts/location/a9b85074-e2b9-4716-9f13-7b30d517b7d0
oshkosh,http://history.archives.mbl.edu/concepts/location/33f44a65-6486-4188-bd08-d3caa3631e95
"north chicago, il",http://history.archives.mbl.edu/concepts/location/ba51049f-08bd-4d7c-ad88-2f40db0e4b94
"saarstrabe iii, mainz, germany",http://history.archives.mbl.edu/concepts/location/5a71cbc2-c232-4ef7-b799-18bbfd40f1a1
"west medford, ma",http://history.archives.mbl.edu/concepts/location/04c5bd40-0c1a-44f0-9d75-baa12aa70f49
"cincinnati, oh",http://history.archives.mbl.edu/concepts/location/e1059d6f-05dc-4b03-a43e-70cec5dd322e
ukraine,http://history.archives.mbl.edu/concepts/location/b8c06eca-5dd9-4f67-ae3d-924acd62983c
"newton, ma",http://history.archives.mbl.edu/concepts/location/5b913fcc-a77a-4c86-bb88-b8546012d01b
"ahmedabad, india",http://history.archives.mbl.edu/concepts/location/8d085192-ab6b-46a7-bd99-7f0cb9954583
"highlands, nc",http://history.archives.mbl.edu/concepts/location/16bd7442-5be6-4b5b-a99f-c39cb8dcadb2
alaska,http://history.archives.mbl.edu/concepts/location/eac81748-cc26-494f-8da9-2c13ac7d4dde
eess,http://history.archives.mbl.edu/concepts/location/dc2e8d33-97b7-4319-bd43-4f4e64bf6a56
downstate,http://history.archives.mbl.edu/concepts/location/25580a49-dcbf-4d54-a09c-16e70b69952f
"rocky river i6, oh",http://history.archives.mbl.edu/concepts/location/59ed5935-f5a0-4619-90b6-fcab2555672b
white plains,http://history.archives.mbl.edu/concepts/location/ffd772a8-7e35-4859-b306-ca39da5d36a1
university college,http://history.archives.mbl.edu/concepts/location/03a2babe-39c3-48c7-abf2-529e6615a99e
u.k.,http://history.archives.mbl.edu/concepts/location/ef0ff4c3-9083-414c-b96d-3cafe53ef260
monash university,http://history.archives.mbl.edu/concepts/location/9dc13a56-9fa8-45e6-8cc8-05e9f5252ebc
egypt,http://history.archives.mbl.edu/concepts/location/e7958c4c-50b2-4169-8a1e-977a274cabf0
"7 hanover st., new york 5, ny",http://history.archives.mbl.edu/concepts/location/5ab13f1e-5326-44b5-8046-9ef8275d61b7
"orsay, france",http://history.archives.mbl.edu/concepts/location/9f2f4088-80dc-4a0a-a0de-7c8b4046a40a
austria,http://history.archives.mbl.edu/concepts/location/95fe01e5-4d44-4a91-b5f5-cea46c16667c
"97 mountfort st., boston, ma",http://history.archives.mbl.edu/concepts/location/b772f58d-1dd5-4a26-bf9e-f8710ab064ea
san francisco,http://history.archives.mbl.edu/concepts/location/c5f61523-25b4-41e5-9608-bf94fd4593ce
"tokyo, japan",http://history.archives.mbl.edu/concepts/location/70a17f9c-5dbe-42cc-aaf6-e3a65f223a3d
pleco-bio,http://history.archives.mbl.edu/concepts/location/4779b5f6-5539-4d1a-bece-27af789f09e3
"riverside, ct",http://history.archives.mbl.edu/concepts/location/d68aa320-0341-4436-938f-a569aa50743a
universidad de buenos aires,http://history.archives.mbl.edu/concepts/location/b2835df5-c0f0-49bd-8314-6336e8e8f5a5
"jacksonville, il",http://history.archives.mbl.edu/concepts/location/736851d3-7957-47ea-bc2d-32d652c444e8
smithsonian institution,http://history.archives.mbl.edu/concepts/location/717388b3-d091-4bbc-b6b7-617dedb91979
yale university,http://history.archives.mbl.edu/concepts/location/ee230f7d-eed2-49af-86bc-b092b4535c5d
"hastings, nb",http://history.archives.mbl.edu/concepts/location/ad971fe7-613b-45e5-a989-f28c0674435a
"kingston, ri",http://history.archives.mbl.edu/concepts/location/c662d7df-563a-4230-9b93-57f4e99b0f7b
"hartford, conn",http://history.archives.mbl.edu/concepts/location/2829f5c7-d879-4e84-9d03-51334c4d7b1d
"wilton, ct",http://history.archives.mbl.edu/concepts/location/5b1140fb-a55b-4ae4-ac03-176c8ae7b095
"norwell, ma",http://history.archives.mbl.edu/concepts/location/33202f24-0109-47f0-bfbf-0feb8b754504
"rio piedras, puetro rico",http://history.archives.mbl.edu/concepts/location/c4f84999-e458-4950-8722-72b356359d1d
"465i north lincoln street, chicago, il",http://history.archives.mbl.edu/concepts/location/37d9a876-e384-4262-80b0-75df98ff2c97
st. louis.,http://history.archives.mbl.edu/concepts/location/02ee9b82-5a33-4a70-9231-5a1afce7a50d
"williamston, ma",http://history.archives.mbl.edu/concepts/location/e5e75333-bc2e-4b7f-bab1-755af6b8e557
chapel hill,http://history.archives.mbl.edu/concepts/location/b5f6ce44-4dde-4d3b-80d8-dd25d9c0fd3e
"i806 morse avenue, chicago, il",http://history.archives.mbl.edu/concepts/location/ead6cb96-a53f-48a4-bda0-758aa28ba7fb
university of maryland,http://history.archives.mbl.edu/concepts/location/14d8c104-0bed-4645-bcc4-1721590f3f90
"montreal, pq",http://history.archives.mbl.edu/concepts/location/8f725d7d-ce53-48f7-950b-49e771bb013e
"north hanover, ma",http://history.archives.mbl.edu/concepts/location/592de1be-0a4c-4e3f-a8c4-6b0100d83bfd
"yonkers, ny",http://history.archives.mbl.edu/concepts/location/9aa89e20-fa30-4980-8449-d2608c72e6e7
"iiiii9 carr avenue, memphis, tn",http://history.archives.mbl.edu/concepts/location/9b356a5a-8396-4eb7-b9b1-e7c2c6120dd8
"75 east 55th st., new york, ny",http://history.archives.mbl.edu/concepts/location/9657dd88-8964-4c77-a1a1-486cc9412546
"dublin, oh",http://history.archives.mbl.edu/concepts/location/90fad419-79c6-4a60-9d79-0c98abbd53ab
"birchington, kent, uk",http://history.archives.mbl.edu/concepts/location/fc0ed545-4d39-45d2-b979-ee2b04ebd8a7
"ii0i7 de lancey place, philadelphia, pa",http://history.archives.mbl.edu/concepts/location/ec640d57-720f-4097-952d-9d3e9e79d4fc
"buenos aires, argentina",http://history.archives.mbl.edu/concepts/location/57f14743-0f54-4ca8-8376-477ee429a830
"jerusalem, israel",http://history.archives.mbl.edu/concepts/location/1563f0c5-754f-493f-93db-565c1576ca20
"77 brighton avenue, allston, ma",http://history.archives.mbl.edu/concepts/location/92e4b3ef-b4ec-442c-b828-f0ef98614f8b
"new hope, pa",http://history.archives.mbl.edu/concepts/location/0281fad9-4c4b-4d06-b6ee-d9b4aba6b7c0
riversie,http://history.archives.mbl.edu/concepts/location/160c4e01-c0b9-443d-a1ac-6281a7dab4e5
"4i3 w. front street, plainfield, ma",http://history.archives.mbl.edu/concepts/location/af922d2d-b739-4701-a0c4-be0ba8168ced
"montreal, quebec",http://history.archives.mbl.edu/concepts/location/1ff1d300-e000-4029-a929-bba4236ca16b
"brookline, mass",http://history.archives.mbl.edu/concepts/location/38e435a0-d98a-4808-8dff-43d4479daafb
billings,http://history.archives.mbl.edu/concepts/location/79fcc314-3988-435c-87ff-3f854b380aba
englash,http://history.archives.mbl.edu/concepts/location/96e3ffeb-b1dc-438c-9a15-44093ac264dc
"wheaton, il",http://history.archives.mbl.edu/concepts/location/ae0123c0-9065-4dc7-a9b9-30d6d7525e41
"vienna, austria",http://history.archives.mbl.edu/concepts/location/2767cee4-67a2-4dbc-8b0a-ab7296289d4e
"harrisburg, pa",http://history.archives.mbl.edu/concepts/location/d603e29f-9e72-47fb-9bbc-30093c5f5e9e
"ii irvington st., waban, ma",http://history.archives.mbl.edu/concepts/location/5705dcbc-d974-4e04-ad82-a5cdf153487d
"batltimore, md",http://history.archives.mbl.edu/concepts/location/08a697c0-2329-480e-b324-1629f8728bd8
houston,http://history.archives.mbl.edu/concepts/location/721ed049-1bec-44f6-8403-645832c60641
university of miami,http://history.archives.mbl.edu/concepts/location/1acd112d-8c30-4df8-9336-38e365dd79c6
fresno,http://history.archives.mbl.edu/concepts/location/62bead69-eeda-4921-bb2d-57cf37202791
"columbus, mo",http://history.archives.mbl.edu/concepts/location/ddc9d5ee-0a33-4026-bd5a-3b0c73bd2146
"cooper, tx",http://history.archives.mbl.edu/concepts/location/4599255a-b2bf-42b7-bfc5-a2ab0080a3a3
cambridge,http://history.archives.mbl.edu/concepts/location/b0f95647-287d-45bf-874a-400d967fc48e
salt lake city,http://history.archives.mbl.edu/concepts/location/768d883d-6751-4fd3-946c-21ccf21daefc
"hamburge-altona, palmaille, 9, germany",http://history.archives.mbl.edu/concepts/location/56298790-24ab-4ab6-956c-8986dc80c7a0
"leipzig, germany",http://history.archives.mbl.edu/concepts/location/0d0bc33c-c2fb-4c85-a6e7-6d4e45d5faf8
"millbrook, ny",http://history.archives.mbl.edu/concepts/location/2df5182d-7927-447e-850f-2479e68b7a7d
"i50 n. professor street, oberlin, oh",http://history.archives.mbl.edu/concepts/location/ec7b94a0-1fc2-4c33-b9a5-2087fb7ae5b6
la,http://history.archives.mbl.edu/concepts/location/a8c0bef9-9155-454c-bb2f-08825763fa8b
"lima, peru",http://history.archives.mbl.edu/concepts/location/b8b4550e-6b8b-4f3f-a502-aaa6cdf7deaf
puerto rico,http://history.archives.mbl.edu/concepts/location/b1908376-d674-48ef-b256-f17e228e9476
unversity of london,http://history.archives.mbl.edu/concepts/location/a7195a19-fd1c-4a7c-a21f-35c4298f8e5e
"germantown, pa",http://history.archives.mbl.edu/concepts/location/b2628430-1ce6-4ab6-9f20-47c14417ef0f
"omaha, ne",http://history.archives.mbl.edu/concepts/location/8f703c3f-e02d-4b21-aeac-e1276c24d1db
"bristol, tn",http://history.archives.mbl.edu/concepts/location/d7ed8763-bf5c-4a4a-afe8-3aa7d1a0fa1e
"omaha, nb",http://history.archives.mbl.edu/concepts/location/7f760e66-c7fe-4620-b99d-b93ea05daa2c
"cold spring harbor, ny",http://history.archives.mbl.edu/concepts/location/36aad732-8531-4c3c-af37-12989562f876
"vermilion, sd",http://history.archives.mbl.edu/concepts/location/f5f2328f-25c5-4e00-909e-0cc66b378a94
"i7i6 broadway, baltimore, md",http://history.archives.mbl.edu/concepts/location/320071bd-1314-4b71-a171-99eaecabd7ef
"detroit, mi",http://history.archives.mbl.edu/concepts/location/78da2645-c772-4a2a-9864-4a365b5c15dc
university of,http://history.archives.mbl.edu/concepts/location/598e9795-88b1-4554-8b6b-44489265f698
"san diego, ca",http://history.archives.mbl.edu/concepts/location/9f0b31e9-bb3f-4f2e-be69-43d14a59f7f3
"detroit, ma",http://history.archives.mbl.edu/concepts/location/07563e7a-1787-41ad-a0f1-2c90b1adb339
"stony brook, ny",http://history.archives.mbl.edu/concepts/location/b930fa1b-f687-435b-b40c-aa90159b3fd7
"santa rose, ca",http://history.archives.mbl.edu/concepts/location/ef288ecd-53c2-435a-b91a-ea7cc56bf8b0
united states national museum,http://history.archives.mbl.edu/concepts/location/d0f1e8a6-9fbf-4099-a329-8ad87706f85c
"morton, pennslyvania",http://history.archives.mbl.edu/concepts/location/dd35d51a-bc1b-4f3f-ac9b-da395e960a68
marine biological lab,http://history.archives.mbl.edu/concepts/location/48fe732b-57a3-4104-80bd-4e72ba1a48ca
tulane university,http://history.archives.mbl.edu/concepts/location/f399276f-1e2d-4987-beef-3d0e74f0f659
"holland, mi",http://history.archives.mbl.edu/concepts/location/d5668443-223c-4169-9db6-b93d12c7cae9
"ii5 hillside ave., cambridge, ma",http://history.archives.mbl.edu/concepts/location/f42971ae-71ee-494f-9be9-b65fded8c335
state university of new york,http://history.archives.mbl.edu/concepts/location/2deedce4-9495-4412-a097-59940fd09f8d
"columbia, mo",http://history.archives.mbl.edu/concepts/location/5bf57b44-71ee-4771-82dc-b2db4302ad39
"barbourville, ky",http://history.archives.mbl.edu/concepts/location/91573cd3-86ed-4136-b86c-7c70f1922043
"tamaqua, pa",http://history.archives.mbl.edu/concepts/location/e71a31d9-e41c-4a86-9843-28974a801be8
twin cities,http://history.archives.mbl.edu/concepts/location/f4104a87-5657-401a-a045-16f171fc845f
the city university of new york,http://history.archives.mbl.edu/concepts/location/d0510cb6-00af-484d-8458-de5586675bfc
rhode island hospital,http://history.archives.mbl.edu/concepts/location/799e65b7-25bc-4a7e-93c7-f6150f933c87
shreveport,http://history.archives.mbl.edu/concepts/location/e4f65e2d-669a-4781-afe5-3da6b436a150
"flushing, new york",http://history.archives.mbl.edu/concepts/location/e9a96fd2-e72d-4709-8e42-298f076e6a68
childrenas hospital boston,http://history.archives.mbl.edu/concepts/location/73b739e1-b69f-4127-b871-f1233d3d4a3b
napoli,http://history.archives.mbl.edu/concepts/location/44371f78-6fcf-4c0e-9555-37ed4ae8c81a
florida,http://history.archives.mbl.edu/concepts/location/aa2c95f0-c339-4ac6-b0cc-a3423ce5c0f9
"i4ii e. 6iind street, new york, ny",http://history.archives.mbl.edu/concepts/location/d37191ca-7f97-4d5d-a23c-ae937d27bdf3
davis,http://history.archives.mbl.edu/concepts/location/9477341c-9fc9-428d-8585-1b668ca19137
austin,http://history.archives.mbl.edu/concepts/location/5eb0e76a-1e22-4f33-a4a7-0817b6fa8b1d
"jefferson county, ky",http://history.archives.mbl.edu/concepts/location/e4791531-3ff4-40ec-8381-075803fa9428
"tubingen, western germany",http://history.archives.mbl.edu/concepts/location/f872a4f7-f756-4f32-9e73-762e53524501
"moscow, russia",http://history.archives.mbl.edu/concepts/location/da72658a-00f3-4d63-8faf-272aea7634b6
"west newton, ma",http://history.archives.mbl.edu/concepts/location/f8eb279c-cc19-440c-ac0e-16d80705c376
"97 mountfort street, boston, ma",http://history.archives.mbl.edu/concepts/location/a10aa02f-7595-479d-83cb-ffba0e41b798
"upstate medical center, syracuse",http://history.archives.mbl.edu/concepts/location/1155a7fe-5c26-4cd1-b268-8b1f3b392237
m.d. anderson cancer center,http://history.archives.mbl.edu/concepts/location/5503d32d-c8f3-4c44-a17b-8dcf931e8ff3
"lwow, poland",http://history.archives.mbl.edu/concepts/location/718680e2-a41a-438f-ba35-b0d45d5f10c0
"kanazawa, japan",http://history.archives.mbl.edu/concepts/location/c6509f30-0b9f-4115-81bb-17439affcc6a
"ii3iii n. calvert street, baltimore, md",http://history.archives.mbl.edu/concepts/location/4240208d-5534-48a8-b218-5cb938f50ee8
"augusta, ga",http://history.archives.mbl.edu/concepts/location/f0ddfa65-0597-4bb2-b933-a61ada061513
"chickasha, ok",http://history.archives.mbl.edu/concepts/location/71846191-4da5-41aa-aab7-eec341fdba70
leech farm,http://history.archives.mbl.edu/concepts/location/52f5405c-280c-4464-9018-384e766c7aa6
"5 van beal road, randolph, ma",http://history.archives.mbl.edu/concepts/location/b3d43088-c9af-42b8-86c6-98563a03c989
"fairmont, wv",http://history.archives.mbl.edu/concepts/location/4c4afe93-b503-4dab-85db-46324f43f81e
"dona paula, goa india",http://history.archives.mbl.edu/concepts/location/701edf5c-c85e-44f2-9492-cde4a82900c7
peoria,http://history.archives.mbl.edu/concepts/location/0a21ae0c-1553-4437-a809-a4d138da2fd8
"garrison, ny",http://history.archives.mbl.edu/concepts/location/de52ce8f-a3cb-4911-946a-8d4c8fb16d7c
"i07 gifford ave., jersey city, nj",http://history.archives.mbl.edu/concepts/location/6f522d32-f423-4a21-9522-c088a974606a
"allentown, pa",http://history.archives.mbl.edu/concepts/location/71979e58-20e2-4ec6-b5c0-3fef67b1593a
"marietta, oh",http://history.archives.mbl.edu/concepts/location/2823e9c8-4ca6-4763-90ec-65a47f7a009f
northwestern university,http://history.archives.mbl.edu/concepts/location/babdbbe8-78f6-4d8a-8234-a52c054cc606
holland,http://history.archives.mbl.edu/concepts/location/f0e5095d-402f-493b-bbca-033fcaa0c660
school of hygiene,http://history.archives.mbl.edu/concepts/location/8ad6945d-64e3-476e-a471-67c77af9cbe4
cnr di pisa,http://history.archives.mbl.edu/concepts/location/9944da23-4e5d-4d1d-8516-f73da8894670
sweden,http://history.archives.mbl.edu/concepts/location/217324c5-bd75-4616-bfbe-288d4e34f577
"marburg, frg",http://history.archives.mbl.edu/concepts/location/5f08f31f-c8b8-44f6-aff4-da6a3787ad33
"dover, uk",http://history.archives.mbl.edu/concepts/location/68ebdbe4-1612-4101-8161-969ee9d69079
"34i prescott street, toledo, oh",http://history.archives.mbl.edu/concepts/location/a7d4fd2d-c5cd-4b91-861b-58b5612e0608
"weymouth, ma",http://history.archives.mbl.edu/concepts/location/70be6c26-6b14-4e04-9d4a-a413278cdc17
"northamption, ma",http://history.archives.mbl.edu/concepts/location/504860da-3124-49dd-b5c9-cae93c6f773a
"jacksonville, fl",http://history.archives.mbl.edu/concepts/location/5db2e824-56c1-4acb-8cf6-db74b65d2152
"buffalo, ny",http://history.archives.mbl.edu/concepts/location/d1f14790-cee9-405d-acf2-f81ec327c4e7
"lewiston, me",http://history.archives.mbl.edu/concepts/location/d0813248-df38-4959-bb93-1a5c57375f77
marine biologicallaboratory,http://history.archives.mbl.edu/concepts/location/86c91fb3-75e6-4e85-adcc-d8ba6a5f9acd
"dobbs ferry, ny",http://history.archives.mbl.edu/concepts/location/9f80b87a-676f-47ca-af8f-d0ab54c247ff
new york university medical center,http://history.archives.mbl.edu/concepts/location/5e61dee5-d555-4c1d-ad6a-a4bcd6c5c276
"i4 still st., brookline, ma",http://history.archives.mbl.edu/concepts/location/d73b5977-fd14-4daa-8b97-cc67ca5467b1
dallas,http://history.archives.mbl.edu/concepts/location/11bc9a44-e951-4ab6-a0d0-ce766a98f30e
"randolph, ma",http://history.archives.mbl.edu/concepts/location/aaaad087-84b2-4cea-af61-c332ca6ae256
mit,http://history.archives.mbl.edu/concepts/location/3c83d083-5792-4dad-bb10-314331d6ef58
"marquette, mich",http://history.archives.mbl.edu/concepts/location/6af12fd0-594b-4353-96d8-d1ec0c4a7e2b
"7iii ingalls street, ann arbor, mi",http://history.archives.mbl.edu/concepts/location/f2ed9533-f7ee-4699-81c1-3fb9f57fca40
"i835 e. baltimore street, baltimore, md",http://history.archives.mbl.edu/concepts/location/c0491355-7a61-4e77-9c87-77a47176f4ed
manoa,http://history.archives.mbl.edu/concepts/location/ad89c3d4-c0a4-4b3a-8efc-5af9ce3ce2fa
eastern shore,http://history.archives.mbl.edu/concepts/location/85e0a360-0af8-48cf-9de7-c6e0ac50d3cb
"gasthuisberg, belgium",http://history.archives.mbl.edu/concepts/location/2f2c61b0-79cb-457f-9231-ae0ff5306eb8
"bangor, uk",http://history.archives.mbl.edu/concepts/location/c50752b7-a651-414c-9c31-6f0be3ea1f4c
"nova scotia, canada",http://history.archives.mbl.edu/concepts/location/c714e278-c074-42c3-b02a-41c702bd61cf
f rochester medical school,http://history.archives.mbl.edu/concepts/location/39ed651e-21de-4127-95fc-33370dbbad1a
mississauga,http://history.archives.mbl.edu/concepts/location/235c8d49-658a-4ed5-86d0-e072e70acc98
"las vegas, nv",http://history.archives.mbl.edu/concepts/location/bd16ac63-2c6e-467f-8a28-d92f540ba56e
los angeles,http://history.archives.mbl.edu/concepts/location/34aaad79-1a59-4aa6-95b6-733e06cc81cd
charles university.,http://history.archives.mbl.edu/concepts/location/1741a176-cc5e-4d1f-ba0f-6f1eaa2ad984
college of,http://history.archives.mbl.edu/concepts/location/21689b2c-65bb-43ea-8b2b-e1ebb1a294f2
galveston,http://history.archives.mbl.edu/concepts/location/f48e1302-94c4-4f5a-b410-8388e00d636e
"foxcroft, me",http://history.archives.mbl.edu/concepts/location/61760a5e-eb1f-47a3-9311-191c1069d12d
"deleware, oh",http://history.archives.mbl.edu/concepts/location/3732dc5b-3e85-4f89-8cfd-a53a44a85cd3
georgia regents university,http://history.archives.mbl.edu/concepts/location/0e4d6f25-7b8d-40ec-9cd8-737035ecca66
brussels.,http://history.archives.mbl.edu/concepts/location/e451a033-e0cc-4a51-b978-9b79283cd782
"aurora, il",http://history.archives.mbl.edu/concepts/location/f31e4873-567b-474d-8c03-a3464d229691
"bronx, ny",http://history.archives.mbl.edu/concepts/location/a07ff196-2b62-4987-9ef3-f0938654fc2c
"5050 maple avenue, st. louis, mo",http://history.archives.mbl.edu/concepts/location/5d6f3f2a-9651-4fe7-b962-63ff288442bf
"lutherville, md",http://history.archives.mbl.edu/concepts/location/43799b15-512c-421c-a8d8-0819c2a148bc
"ii9 elm street, bangor, me",http://history.archives.mbl.edu/concepts/location/8012cfd1-8f99-4963-af67-907f66af9791
czechoslovakia,http://history.archives.mbl.edu/concepts/location/52598712-629f-422b-bebf-3a11736b68b7
greater midwest region,http://history.archives.mbl.edu/concepts/location/884b7e64-26c6-4976-a8ee-81fe25d8c95d
riversisde,http://history.archives.mbl.edu/concepts/location/074a3b32-48e5-4580-a690-11a71e38e35e
"norwalk, ct",http://history.archives.mbl.edu/concepts/location/7623e952-e586-43eb-975a-fe5f566b6e05
"new york, new york",http://history.archives.mbl.edu/concepts/location/f5af4c4b-f73e-4d9c-b36b-9c540c571dd4
"pittsburg, pa",http://history.archives.mbl.edu/concepts/location/ba8bd75e-0821-4c63-9397-d532f4693a7b
"st. thomas, ont.",http://history.archives.mbl.edu/concepts/location/099e264a-73f9-435b-aa6e-61d545659682
"st. louis, mo",http://history.archives.mbl.edu/concepts/location/625d02b7-5e70-47a2-96b9-647598b60a41
chicago lying-in-hospital,http://history.archives.mbl.edu/concepts/location/45e8f5aa-ea4e-4df2-8ad6-ffc0f67c97f1
denmark,http://history.archives.mbl.edu/concepts/location/7dfc907d-7639-49fe-826c-cb9f7a97cbc0
wilmington,http://history.archives.mbl.edu/concepts/location/6b31d34c-e268-4067-a016-9abe120bf4fd
"sheridan, ny",http://history.archives.mbl.edu/concepts/location/3a8b87c4-4492-491a-af52-37a0f55426af
"nijmegen, the netherlands",http://history.archives.mbl.edu/concepts/location/c367f5f4-8659-44d1-af1c-ddfae923b1bc
ohio,http://history.archives.mbl.edu/concepts/location/5653a09f-ff84-4276-a7c7-d7f965666ac6
"ottawa, canada",http://history.archives.mbl.edu/concepts/location/ccceb143-94b4-4e72-bcd7-8cc4a23df323
"los angeles, ca",http://history.archives.mbl.edu/concepts/location/e6897757-5759-4d45-831f-a43882700c71
"i603 newkirk ave., brooklyn, ny",http://history.archives.mbl.edu/concepts/location/0b6b0efa-cc65-4938-b940-e81a225b7661
"minneapolis, minn",http://history.archives.mbl.edu/concepts/location/eb199c39-f1b3-497f-bc20-273d2500f9e4
yugoslavia,http://history.archives.mbl.edu/concepts/location/3f5d73f7-8752-4801-a8da-37313af1b87b
